WORK ORDER;PN;Descrição;SN;Operator;Exchange Order Number;R.S. In;Week0;Month0;Year0;R.S. Out;SegVoo;Week 1;Month1;Year1;STATUS;TAIL;DATE OF REMOVAL;Reason for removal;Work done;QUANTITY BGA SOLDER;Item used on repair;TAT;REASON FOR DELAY;WO FINISHED?(Y/N);RETURN TO AZUL;MONTH;YEAR;MONTH.SEGVOO;YEAR.SEGVOO;DUAL
10428;LV10-080408-102;DSB;CBHB004245;AZUL;1144178;31/05/2021;23;5;2021;07/07/2021;22/06/2021;28;7;2021;ISSUED SEGVOO003 AS 10428/21 - REPLACED THE  U55 POWER REGULATOR. AND REPLACED X7 CRISTAL DONE THE ATP TEST AND THE RESULT IS SATISFACTORY.;PR-AYX;08/05/2021;SEAT 7D IS NOT WORKING;CRISTAL X7 AND U55 VOLTAGE REGULATOR;;EN5335QI                                               AS-54.000-TC01;11,00;;Y;11/06/2021;;;;YEAR.SEGVOO;NÃO
10429;LV10-080408-102;DSB;CBHB002376;AZUL;1144178;31/05/2021;23;5;2021;17/06/2021;16/06/2021;25;6;2021;ISSUED SEGVOO003 AS 10429/2021 - REPLACED THE SEAT A AND B FLASH MEMORIES POSITIONS U42.AND U68, DONE THE ATP TEST AND THE RESULT IS SATISFACTORY.;PR-AYZ;19/05/2021;SEAT 11B WITH BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;11/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10430;LV10-080408-102;DSB;CBHB001270;AZUL;1144178;31/05/2021;23;5;2021;02/07/2021;;27;7;2021;SKY HAS PERFORMED THE REGISTRATION AND NO MORE FAILURES WERE REPORTED, WHEN TESTING IN THE CLOSING IT RAS FOUND SEAT B INOPERATIVE. U68 REPLACEMENT;PR-AXD;06/05/2021;LIVE TV WITH COD4;;;;11,00;;Y;11/06/2021;6;2021;;YEAR.SEGVOO;NÃO
10463;LV10-080408-102;DSB;CBHB004506;AZUL;1144178;31/05/2021;23;5;2021;08/06/2021;;24;6;2021;FOUND A DEEP DENT ON DSB COVER OPENED RA:0205-21 ;PR-AUJ;11/05/2021;SEAT 5C WITHOUT VIDEO (BLACK SCREEN);;;;11,00;;Y;11/06/2021;6;2021;;YEAR.SEGVOO;NÃO
10465;LV10-070702-102;DSCD;CBBB000355;AZUL;1116943;15/06/2021;25;6;2021;12/05/2021;07/07/2021;20;5;2021;ISSUED SEGVOO003 AS 10465/21 - FAILED CDP APP, DONE THE REPLACEMENT OF CDP CARD - TESTED THE EQUIPMENT AND THE TEST IS SATISFACTORY.;PR-AVN;13/03/2021;ENTERTAINMENT SYSTEM DOES NOT WORK.;REPLACED THE CDP CARD;;LV20-070802-101;31,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10472;LV10-070702-102;DSCD;CBBB000363;AZUL;1153773;17/06/2021;25;6;2021;18/06/2021;18/06/2021;25;6;2021;ISSUED SEGVOO003 AS 10472/21 - REPLACED THE POWER SUPPLY PERFOMED THE TEST AND THE TEST IS SATISFACTORY. ;PR-AXI;14/05/2021;FOUND LIVETVINOP.;REPLACED POWER SUPPLY;;LV14-070801-101;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10473;LV10-080408-102;DSB;CBHB002145;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;30/06/2021;28;7;2021; ISSUED SEG VOO003 AS 10473/21 - REPLACED U42 FLASH MEMORY, DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXB;23/05/2021;SEAT 11B WITH BLACK SCREEN;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10474;LV10-080408-102;DSB;CBHB002883;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;06/07/2021;28;7;2021;ISSUED SEGVOO003 AS 10474/21 - NO FAILURES WERE FOUND - TEST IS SATISFACTORY RELEASED AS NO FAULT FOUND.;PR-AXL;25/05/2021;LIVE TV SEAT 19B WITH CODE2 CARD SKY.;;;;11,00;;Y;28/06/2021;6;2021;7;YEAR.SEGVOO;NÃO
10475;LV10-080408-102;DSB;CBHB003030;AZUL;1153773;17/06/2021;25;6;2021;23/07/2021;21/07/2021;30;7;2021;ISSUED SEGVOO003 AS 1075 - DONE THE REPLACMENT OF U2 DECODER AND U68 FLASH MEMORY - DONE THE ATP TEST AND THE TEST IS SATISFACTORY.;PR-AXN;30/05/2021;FOUND SEAT 22A BLACK SCREEN;REPLACED U68 FLASH MEMORY AND U2 DECODER.;2;RC28F128J3F-75      BCM7312TKPB16G;11,00;;Y;28/06/2021;6;2021;7;YEAR.SEGVOO;NÃO
10476;LV10-080408-102;DSB;CBHB002384;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;29/06/2021;28;7;2021; ISSUED SEGVOO AS 10476/21 - REPLACED U42 FLASH MEMORY DONE THE TEST AND THE TEST IS SATISFACTORY;PR-AXB;22/05/2021;SEAT 7C WITHOUT VIDEO;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10477;LV10-080408-102;DSB;CBHB002710;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;30/06/2021;28;7;2021;ISSUED SEGVOO AS 10477/21 - FOUND FAILURE ON SEAT A SCREEN -  REPLACED U42 FLASH MEMORY DONE THE TEST AND THE RESULT IS SATISFACTORY;PR-AXI;14/05/2021;SEAT 6C WITH BLACK SCREEN.;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10478;LV10-080408-102;DSB;CBHB002476;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;06/07/2021;28;7;2021;ISSUED SEGVOO003 AS 10478/21 - FOUND FAILURE ON SEAT B SCREEN - REPLACED U68 FLASH MEMORY DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXG;20/05/2021;SEAT 4D IS NOT COMMUNICATING.;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;7;YEAR.SEGVOO;NÃO
10479;LV10-080408-102;DSB;CBHB002250;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;29/06/2021;28;7;2021;ISSUED SEGVOO003 AS 10479/21 - FOUND SEAT A INOP, REPLACED FLASH MEMORY POSITION U42, DONE THE ATP TEST AND THE TEST HAS A SATISFACTORY RESULT.;PR-AXE;25/05/2021;LIVETV 16B WITH BLACK SCREEN;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10480;LV10-080408-102;DSB;CBHB002370;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;30/06/2021;28;7;2021;ISSUED SEGVOO003 AS 10480/21 - FOUND FAILURE ON SEAT A SCREEN -  REPLACED U42 FLASH MEMORY DONE THE TEST AND THE RESULT IS SATISFACTORY;PR-AXB;23/05/2021;SEAT 13B WITH BLACK SCREEN;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10481;LV10-080408-102;DSB;CBHB000465;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;06/07/2021;28;7;2021;ISSUED SEGVOO003 AS 10481/21 - NO FAILURES WERE FOUND - TEST IS SATISFACTORY RELEASED AS NO FAULT FOUND.;PR-AYW;21/05/2021;SEAT 18AB NOT WORKING.;;;;11,00;;Y;28/06/2021;6;2021;7;YEAR.SEGVOO;NÃO
10482;LV10-080408-102;DSB;CBHB000757;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;30/06/2021;28;7;2021;ISSUED SEGVOO003 AS 10482/21 - FOUND FAILURE ON SEAT B SCREEN - REPLACED U68 FLASH MEMORY DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXG;31/05/2021;FOUND SEAT 4B WITH BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10483;LV10-080408-102;DSB;CBHB002170;AZUL;1153773;17/06/2021;25;6;2021;07/07/2021;30/06/2021;28;7;2021;ISSUED SEGVOO003 AS  10483/21 - FOUND FAILURE ON SEAT A SCREEN - REPLACED U42 FLASH MEMORY DONE THE TEST AND THE RESULT IS SATISFACTORY;PR-AXD;08/06/2021;SEAT 3C WITH LIVETV INOPERATIVE.;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;11,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10484;LV10-080408-102;DSB;CBHB002298;AZUL;1153773;21/06/2021;26;6;2021;07/07/2021;29/06/2021;28;7;2021; ISSUED SEGVOO003 AS 10484/21 - REPLACED U68 FLASH MEMORY, DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AYZ;18/11/2018;SEAT 20D IS NOT WORKING.;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;7,00;;Y;28/06/2021;6;2021;6;YEAR.SEGVOO;NÃO
10493;LV10-140301-102;CSSC2;CBAB000559;AZUL;1157759;23/06/2021;26;6;2021;02/08/2021;22/07/2021;32;8;2021;ISSUED SEGVOO003 DUAL RELEASE AS 10493/21 - NO FAILURES WERE FOUND. UNIT RELEASED AS NO FAULTS FOUND.;PR-AUI;15/06/2021;NO WADL COMMUNICATION;;;;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;DUAL
10494;LV10-080408-102;DSB;CBHB002164;AZUL;1157759;23/06/2021;26;6;2021;12/07/2021;07/07/2021;29;7;2021;ISSUED SEGVOO003 AS 10494/21 - SEAT B INOPERATIVE - REPLACED U68 FLASH MEMORY, DONE THE TEST AND THE TEST IS SATISFACTORY.;PR-AXI;04/06/2021;SEAT 23D WITH BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10495;LV10-080408-102;DSB;CBHB004706;AZUL;1157759;23/06/2021;26;6;2021;23/07/2021;21/07/2021;30;7;2021;ISSUED SEGVOO003 10495 /21 - DONE THE TEST AND NO FAILURES WERE FOUND. UNIT RELEASE AS NO FAULT FOUND.;PR-AXL;25/05/2021;SEAT 19D WITHOUT VIDEO;;;;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10496;LV10-080408-102;DSB;CBHB001738;AZUL;1157759;23/06/2021;26;6;2021;19/07/2021;14/07/2021;30;7;2021;ISSUED SEGVOO003 AS10496 - SEAT A INOPERATIVE - REPLACED U1 DECODER - DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AYX;04/06/2021;SEAT 7C WITH BLACK SCREEN;REPLACED U1 DECODER ;1;BCM7312TKPB16G        ;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10497;LV10-080408-102;DSB;CBHB000535;AZUL;1157759;23/06/2021;26;6;2021;23/07/2021;21/07/2021;30;7;2021;ISSUED SEGVOO003 AS 10497/21 - FOUND SEAT B INOPERATIVE - REPLACED U68 FLASH MEMORY, DONE THE ATP TEST AND THE TEST IS SATISFACTORY.;PR-AXL;25/05/2021;SEAT 5A LIVE TV BLACK;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10498;LV10-080408-102;DSB;CBHB002523;AZUL;1157759;23/06/2021;26;6;2021;12/07/2021;07/07/2021;29;7;2021;ISSUED SEGVOO003 AS 10498/21 - SEAT A INOPERATIVE - REPLACED U42 FLASH MEMORY DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXF;10/06/2021;SEAT 8C DOES NOT STARTING UP;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10499;LV10-080408-102;DSB;CBHB004460;AZUL;1157759;23/06/2021;26;6;2021;19/07/2021;14/07/2021;30;7;2021;ISSUED SEGVOO003 AS 10499/21 - SEAT B INOPERATIVE - REPLACED U68 FLASH MEMORY - DONE THE ATP TEST AND THE TEST IS SATISFACTORY.;PR-AUJ;26/05/2021;SEAT 12A INOP;REPLACED U68 FLASH MEMORY AND POWER SUPPLY ASSEMBLY;1;RC28F128J3F-75                                  LV52-070601-103;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10500;LV10-080408-102;DSB;CBHB002273;AZUL;1157759;23/06/2021;26;6;2021;23/07/2021;21/07/2021;30;7;2021;ISSUED SEGVOO003 AS 10500/21 - FOUND SEAT A INOPERATIVE - REPLACED U42 FLASH MEMORY DONE THE ATP TEST AND THE RESULT IS SATISFACTORY.;PR-AXA;27/05/2021;SEAT 8B INOP;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10501;LV10-080408-102;DSB;CBHB004285;AZUL;1157759;23/06/2021;26;6;2021;19/07/2021;16/07/2021;30;7;2021;ISSUED SEGVOO003 AS 10501/21 - NO FAILURES WERE FOUND.;PR-AUM;27/05/2021;SEAT 9A WITH COD 2;;;;12,00;;Y;05/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10547;LV10-080408-102;DSB;CBHB002474;AZUL;1165792;07/07/2021;28;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10547/21 - SEAT B WITH BLACK SCREEN - REPLACED FLASH MEMORY POSITION U68.;PR-AXF;12/06/2021;SEAT 28D WITH BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10548;LV10-080408-102;DSB;CBHB000955;AZUL;1165792;07/07/2021;28;7;2021;23/07/2021;21/07/2021;30;7;2021;ISSUED SEGVOO003 10548 /21 - DONE THE TEST AND NO FAILURES WERE FOUND. UNIT RELEASE AS NO FAULT FOUND.;PR-AUH;22/06/2021;NOT WORKING;;;;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10549;LV10-080408-102;DSB;CBHB000529;AZUL;1165792;07/07/2021;28;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10549/21 - SEAT A WITH BLACK SCREEN - REPLACED  FLASH MEMORY POSITION U42. DONE THE TEST AND RESULT IS SATISFACTORY.;PR-AYL;13/06/2021;SEAT 29C ALL BLACK;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10550;LV10-080408-102;DSB;CBHB002433;AZUL;1165792;07/07/2021;28;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10550/21 - SEAT A WITH BLACK SCREEN - REPLACED  FLASH MEMORY POSITION U42.;PR-AXH;17/06/2021;SEAT 16C WITH BLACK SCREEN;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10551;LV10-080408-102;DSB;CBHB004137;AZUL;1165792;07/07/2021;28;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10551/21 - SEAT B WITH BLACK SCREEN - REPLACED FLASH MEMORY POSITION U68.;PR-AUF;19/06/2021;SEAT 7D WITH BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10552;LV10-080408-102;DSB;CBHB001553;AZUL;1165792;07/07/2021;28;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10552/21 - SEAT B WITH BLACK SCREEN - REPLACED FLASH MEMORY POSITION U68.;PR-AXJ;13/06/2021;SEAT 23D BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10553;LV10-080408-102;DSB;CBHB000819;AZUL;1165792;07/07/2021;28;7;2021;09/08/2021;06/08/2021;33;8;2021;ISSUED SEGVOO003 AS 10553/21 - SEAT B WITH BLACK SCREEN - REPLACED  FLASH MEMORY POSITION U68.AND FLASH MEMORY POSITION U42. DONE THE TEST AND THE RESULT IS SATISFACTORY;PR-AUM;26/06/2021;LIVE TV 27A WITH BLACK SCREEN;REPLACED U42 AND U68 FLASH MEMORY;2;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10554;LV10-080408-102;DSB;CBHB002464;AZUL;1165792;07/07/2021;28;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10554/21 - SEAT B WITH BLACK SCREEN - REPLACED FLASH MEMORY POSITION U68.;PR-AXF;12/06/2021;SEAT 26D WITH BLACK SCREEN;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10555;LV10-080408-102;DSB;CBHB001022;AZUL;1165792;07/07/2021;28;7;2021;23/07/2021;21/07/2021;30;7;2021;ISSUED SEGVOO 003 AS 10555/21 - SEAT B WITH BLACK SCREEN -REPLACED FLASH MEMORY POSITION U68, DONE THE TEST AND THE RESULT IS SATISFACTORY;PR-AYG;18/06/2021;LIVE TV 15A INOPERATIVE;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10556;LV10-080408-102;DSB;CBHB002226;AZUL;1165792;07/07/2021;28;7;2021;09/08/2021;06/08/2021;33;8;2021;ISSUED SEGVOO003 AS 10556/21 - SEAT B WITH BLACK SCREEN - REPLACED  FLASH MEMORY POSITION U68. THE TEST IS SATISFACTORY.;PR-AXC;11/06/2021;LIVE TV SEAT 26A INOP;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;16/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10587;LV10-080408-102;DSB;CBHB001187;AZUL;1170414;14/07/2021;29;7;2021;02/08/2021;30/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10587/21 - DONE THE ATP TEST AND NO FAILURES WERE FOUND, UNIT RELEASED AS NO FAULT FOUND.;PR-AXP;23/06/2021;SEATS 24CD WITH LIVE TV CHANNELS INOPERATIVE BUT STORED CONTENT IS OK;;;;9,00;;Y;23/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10588;LV10-080408-102;DSB;CBHB001306;AZUL;1170414;14/07/2021;29;7;2021;16/08/2021;13/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10588/21 - FOUND SEAT A INOPERATIVE. REPLACED FLASH MEMORY POSITION U42. DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AYN;05/07/2021;SEATS 28AB ALL BLACK;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;23/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10589;LV10-080408-102;DSB;CBHB000922;AZUL;1170414;14/07/2021;29;7;2021;09/08/2021;06/08/2021;33;8;2021;ISSUED SEGVOO003 AS 10589/21 - SEAT B WITH BLACK SCREEN - REPLACED  FLASH MEMORY POSITION U68. THE TEST IS SATISFACTORY.;PR-AYJ;24/05/2021;LIVE TV 3A INOP;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;23/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10590;LV10-080408-102;DSB;CBHB003331;AZUL;1170414;14/07/2021;29;7;2021;16/08/2021;13/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10590/21 - FOUND SEAT A INOPERATIVE. REPLACED FLASH MEMORY POSITION U42. DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXN;05/07/2021;IFE SEAT 24C BLACK SCREEN;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;23/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10591;LV10-080408-102;DSB;CBHB004267;AZUL;1170414;14/07/2021;29;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10591/21 - REPLACED FLASH MEMORY POSITION U68.DONE THE ATP AND THE TEST IS SATISFACTORY.;PR-AUM;07/07/2021;SEAT 30A BLACK;REPLACED U68 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;23/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10592;LV10-080408-102;DSB;CBHB002436;AZUL;1170414;14/07/2021;29;7;2021;09/08/2021;06/08/2021;33;8;2021;ISSUED SEGVOO003 AS 10592/21 - REPLACED FLASH MEMORY POSITION U42.DONE THE ATP AND THE TEST IS SATISFACTORY.;PR-AXH;06/07/2021;SEAT 9C WITH BLACK SCREEN;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;23/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10593;LV10-080408-102;DSB;CBHB002899;AZUL;1170414;14/07/2021;29;7;2021;02/08/2021;28/07/2021;32;8;2021;ISSUED SEGVOO003 AS 10593/21 - DONE THE ATP TEST AND NO FAILURES WERE FOUND, RELEASED AS NO FAULT FOUND;PR-AXP;28/06/2021;SEATS 2/3/4/5 SCREEN ALL BLACK;;;;9,00;;Y;23/07/2021;7;2021;7;YEAR.SEGVOO;NÃO
10594;LV10-080408-102;DSB;CBHB000397;AZUL;1170414;14/07/2021;29;7;2021;16/08/2021;12/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10594/21 - DONE THE TEST OVER THE NIGHT AND NO MORE FAILURES WERE FOUND ON THE ATP AND  ALSO ONTHE MORNING TEST..;PR-AXC;06/07/2021;SEAT COMMUNICATION FAILURE 22C/D TO 29 C/D;;;;9,00;;Y;23/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10595;LV10-080408-102;DSB;CBHB001479;AZUL;1170414;14/07/2021;29;7;2021;16/08/2021;06/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10595/21 - FOUND SEAT A INOPERATIVE. REPLACED FLASH MEMORY POSITION U42. DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AYN;05/07/2021;SEATS 18CD ALL BLACK;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;9,00;;Y;23/07/2021;7;2021;8;YEAR.SEGVOO;NÃO
10602;LV10-080408-102;DSB;CBHB003504;AZUL;1176780;27/07/2021;31;7;2021;16/08/2021;13/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10602/21 - FOUND DISTORCED IMAGE ON SCREEN B, REPLACED U60 POWER REGULATOR DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXX;18/07/2021;SEAT 16A VIDEO OF THE SHAKING SCREEN.;REPLACED  VOLTAGE REGULATOR U60;;FAN2500S33X;23,00;;Y;19/08/2021;8;2021;8;YEAR.SEGVOO;NÃO
10603;LV10-080408-102;DSB;CBHB002441;AZUL;1176780;27/07/2021;31;7;2021;07/10/2021;06/10/2021;41;10;2021;ISSUED SEGVOO003 AS 10603/21 - FOUND REDE ETHERNET NOT CONNECTED MESSAGE,  REPLACED T3 TRANSFORMER DONE THE TEST AND THE RESULT IS SATISFACTORY..;PR-AXR;07/07/2021;SEATS 16C/D ARE NOT WORKING;;;;23,00;;Y;19/08/2021;8;2021;10;YEAR.SEGVOO;NÃO
10604;LV10-080408-102;DSB;CBHB002793;AZUL;1176780;27/07/2021;31;7;2021;18/10/2021;14/10/2021;43;10;2021;DONE THE TEST ON THE MORNING AND THE SEAT A SCREEN HAS FAILED, REPLACED THE SEAT A FLASH MEMORY POSITION U42 AND PERFORMED THE TEST AND THE TEST IS SATISFACTORY;PR-AYE;11/07/2021;SEATS 17-23AB IN FAILURE;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;23,00;;Y;19/08/2021;8;2021;10;2021;NÃO
10605;LV10-080408-102;DSB;CBHB002078;AZUL;1176780;27/07/2021;31;7;2021;16/08/2021;12/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10605/21 - REPLACED FLASH MEMORY POSITION U42.DONE THE ATP AND THE TEST IS SATISFACTORY.;PR-AYY;17/07/2021;IFE INDIVIDUAL BLACK SEAT;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;23,00;;Y;19/08/2021;8;2021;8;2021;NÃO
10606;LV10-080408-102;DSB;CBHB001957;AZUL;1176780;27/07/2021;31;7;2021;16/08/2021;13/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10606/21 - DONE THE TEST OVER THE NIGHT AND NO MORE FAILURES WERE FOUND ON THE ATP AND  ALSO ONTHE MORNING TEST..;PR-AYX;12/07/2021;SEAT 6A ARE NOT WORKING;;;;23,00;;Y;19/08/2021;8;2021;8;2021;NÃO
10607;LV10-080408-102;DSB;CBHB004490;AZUL;1176780;27/07/2021;31;7;2021;10/08/2021;09/08/2021;33;8;2021;ISSUED SEGVOO003 AS 10607/21 - DONE THE TEST OVER THE NIGHT AND NO MORE FAILURES WERE FOUND ON THE ATP AND  ALSO ONTHE MORNING TEST..;PR-AYE;11/07/2021;SEATS 17-23AB IN FAILURE;;;;23,00;;Y;19/08/2021;8;2021;8;2021;NÃO
10608;LV10-080408-102;DSB;CBHB002896;AZUL;1176780;27/07/2021;31;7;2021;09/08/2021;06/08/2021;33;8;2021;ISSUED SEGVOO003 AS 10608/21 - FOUND SEAT A INOPERATIVE. REPLACED FLASH MEMORY POSITION U42 DONE THE TEST AND THE TEST IS SATISFACTORY.;PR-AXO;12/07/2021;LIVE TV INDIVIDUAL SEAT 22B INOPERATIVE;REPLACED U42 FLASH MEMORY;1;RC28F128J3F-75;23,00;;Y;19/08/2021;8;2021;8;2021;NÃO
10609;LV10-080408-102;DSB;CBHB002600;AZUL;1176780;27/07/2021;31;7;2021;16/08/2021;13/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10609/21 - DONE THE TEST OVER THE NIGHT AND NO MORE FAILURES WERE FOUND ON THE ATP AND  ALSO ONTHE MORNING TEST..;PR=AYG;12/07/2021;"SEAT 20AB WITHOUT LIVE TV MSG ""CARD INVALID"".";;;;23,00;;Y;19/08/2021;8;2021;8;2021;NÃO
10610;LV10-080408-102;DSB;CBHB002051;AZUL;1176780;27/07/2021;31;7;2021;14/12/2021;08/12/2021;51;12;2021;"ISSUED SEGVOO003 AS 10610/21 - FOUND CODE14 ""CARTÃO INCORRETO"" ALSO SEATS, DONE THE CONTACTED SKY TEAM AND THIS FAULT MESSAGE CODE14. DONE THE TEST AND THE RESULT IS SATISFACTORY.";PR-AYG;12/07/2021;"SEAT 3AB WITHOUT LIVE TV, MSG FAIL ""CARD INVALID""";;;;23,00;;Y;19/08/2021;8;2021;12;2021;NÃO
10611;LV10-080408-102;DSB;CBHB002708;AZUL;1176780;27/07/2021;31;7;2021;16/08/2021;12/08/2021;34;8;2021;ISSUED SEGVOO003 AS 10611/21 - FOUND DISTORCED IMAGE ON SCREEN B, REPLACED U60 POWER REGULATOR DONE THE TEST AND THE RESULT IS SATISFACTORY.;PR-AXI;12/07/2021;SEAT 11D WITH BAD IMAGE;REPLACED  VOLTAGE REGULATOR U60;;FAN2500S33X;23,00;;Y;19/08/2021;8;2021;8;2021;NÃO
